sample_id,text,label,confidence,pattern,edge_weight_mean,edge_weight_std,active_edges
1364,"Network snapshot 1363: Edge weight analysis (mean=-0.105, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10533327609300613,0.0,0
1365,"Network snapshot 1364: Edge weight analysis (mean=-0.128, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1281227022409439,0.0,0
1366,"Network snapshot 1365: Edge weight analysis (mean=-0.111, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11139468848705292,0.0,0
1367,"Network snapshot 1366: Edge weight analysis (mean=-0.139, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13925465941429138,0.0,0
1368,"Network snapshot 1367: Edge weight analysis (mean=-0.117, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11749517917633057,0.0,0
1369,"Network snapshot 1368: Edge weight analysis (mean=-0.116, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11597064137458801,0.0,0
1370,"Network snapshot 1369: Edge weight analysis (mean=-0.125, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12495231628417969,0.0,0
1371,"Network snapshot 1370: Edge weight analysis (mean=-0.104, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10435795038938522,0.0,0
1372,"Network snapshot 1371: Edge weight analysis (mean=-0.109, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10908890515565872,0.0,0
1373,"Network snapshot 1372: Edge weight analysis (mean=-0.118, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11824509501457214,0.0,0
1374,"Network snapshot 1373: Edge weight analysis (mean=-0.118, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11827000230550766,0.0,0
1375,"Network snapshot 1374: Edge weight analysis (mean=-0.162, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1616382598876953,0.0,0
1376,"Network snapshot 1375: Edge weight analysis (mean=-0.156, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1559247374534607,0.0,0
1377,"Network snapshot 1376: Edge weight analysis (mean=-0.170, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1704115867614746,0.0,0
1378,"Network snapshot 1377: Edge weight analysis (mean=-0.120, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11953629553318024,0.0,0
1379,"Network snapshot 1378: Edge weight analysis (mean=-0.112, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11193637549877167,0.0,0
1380,"Network snapshot 1379: Edge weight analysis (mean=-0.117, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11696743220090866,0.0,0
1381,"Network snapshot 1380: Edge weight analysis (mean=-0.121, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12096397578716278,0.0,0
1382,"Network snapshot 1381: Edge weight analysis (mean=-0.082, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.08224523067474365,0.0,0
1383,"Network snapshot 1382: Edge weight analysis (mean=-0.126, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12569870054721832,0.0,0
1384,"Network snapshot 1383: Edge weight analysis (mean=-0.171, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1713365614414215,0.0,0
1385,"Network snapshot 1384: Edge weight analysis (mean=-0.116, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1164419949054718,0.0,0
1386,"Network snapshot 1385: Edge weight analysis (mean=-0.116, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11578043550252914,0.0,0
1387,"Network snapshot 1386: Edge weight analysis (mean=-0.115, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11523909866809845,0.0,0
1388,"Network snapshot 1387: Edge weight analysis (mean=-0.133, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13301648199558258,0.0,0
1389,"Network snapshot 1388: Edge weight analysis (mean=-0.114, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11432380974292755,0.0,0
1390,"Network snapshot 1389: Edge weight analysis (mean=-0.113, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11349231749773026,0.0,0
1391,"Network snapshot 1390: Edge weight analysis (mean=-0.099, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.09874221682548523,0.0,0
1392,"Network snapshot 1391: Edge weight analysis (mean=-0.130, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12994326651096344,0.0,0
1393,"Network snapshot 1392: Edge weight analysis (mean=-0.102, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1020149514079094,0.0,0
1394,"Network snapshot 1393: Edge weight analysis (mean=-0.108, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10830321907997131,0.0,0
1395,"Network snapshot 1394: Edge weight analysis (mean=-0.108, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10835424065589905,0.0,0
1396,"Network snapshot 1395: Edge weight analysis (mean=-0.115, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.32, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11507147550582886,0.0,0
1397,"Network snapshot 1396: Edge weight analysis (mean=-0.121, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1213168352842331,0.0,0
1398,"Network snapshot 1397: Edge weight analysis (mean=-0.106, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10556571930646896,0.0,0
1399,"Network snapshot 1398: Edge weight analysis (mean=-0.116, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11616736650466919,0.0,0
1400,"Network snapshot 1399: Edge weight analysis (mean=-0.112, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11211054772138596,0.0,0
1401,"Network snapshot 1400: Edge weight analysis (mean=-0.100, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10015932470560074,0.0,0
1402,"Network snapshot 1401: Edge weight analysis (mean=-0.147, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.14698150753974915,0.0,0
1403,"Network snapshot 1402: Edge weight analysis (mean=-0.113, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11310858279466629,0.0,0
1404,"Network snapshot 1403: Edge weight analysis (mean=-0.113, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11282644420862198,0.0,0
1405,"Network snapshot 1404: Edge weight analysis (mean=-0.118, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11759040504693985,0.0,0
1406,"Network snapshot 1405: Edge weight analysis (mean=-0.138, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1383463442325592,0.0,0
1407,"Network snapshot 1406: Edge weight analysis (mean=-0.132, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.13196435570716858,0.0,0
1408,"Network snapshot 1407: Edge weight analysis (mean=-0.114, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11432191729545593,0.0,0
1409,"Network snapshot 1408: Edge weight analysis (mean=-0.118, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11830805987119675,0.0,0
1410,"Network snapshot 1409: Edge weight analysis (mean=-0.123, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1232447400689125,0.0,0
1411,"Network snapshot 1410: Edge weight analysis (mean=-0.140, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.43). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1398547738790512,0.0,0
1412,"Network snapshot 1411: Edge weight analysis (mean=-0.087, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.08672737330198288,0.0,0
1413,"Network snapshot 1412: Edge weight analysis (mean=-0.119, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11896160989999771,0.0,0
1414,"Network snapshot 1413: Edge weight analysis (mean=-0.110, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11039090901613235,0.0,0
1415,"Network snapshot 1414: Edge weight analysis (mean=-0.101, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10093342512845993,0.0,0
1416,"Network snapshot 1415: Edge weight analysis (mean=-0.118, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11783400923013687,0.0,0
1417,"Network snapshot 1416: Edge weight analysis (mean=-0.115, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1146431639790535,0.0,0
1418,"Network snapshot 1417: Edge weight analysis (mean=-0.112, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11185714602470398,0.0,0
1419,"Network snapshot 1418: Edge weight analysis (mean=-0.107, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10711978375911713,0.0,0
1420,"Network snapshot 1419: Edge weight analysis (mean=-0.114, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.32, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11377725750207901,0.0,0
1421,"Network snapshot 1420: Edge weight analysis (mean=-0.115, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11463529616594315,0.0,0
1422,"Network snapshot 1421: Edge weight analysis (mean=-0.114, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11439542472362518,0.0,0
1423,"Network snapshot 1422: Edge weight analysis (mean=-0.112, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11198015511035919,0.0,0
1424,"Network snapshot 1423: Edge weight analysis (mean=-0.129, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.12947963178157806,0.0,0
1425,"Network snapshot 1424: Edge weight analysis (mean=-0.109, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.72. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10876765847206116,0.0,0
1426,"Network snapshot 1425: Edge weight analysis (mean=-0.185, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.18472109735012054,0.0,0
1427,"Network snapshot 1426: Edge weight analysis (mean=-0.120, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.44). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.32, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.11974981427192688,0.0,0
1428,"Network snapshot 1427: Edge weight analysis (mean=-1.182, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.00). These represent primary signal transmission pathways. Associated sensor readings: net_flow=-0.33, injection_pressure=0.73. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-1.1823828220367432,0.0,0
